REPORT_ID	RESERVATION_DATE	CHAR_RESERVATION_DATE	MARKET_CODE	CF_MARKET_CODE_SEQ	MARKET_CODE_DESC	S_DEF_ROOMS_DAY	S_DEF_ROOMS_MKT	S_REV_DAY	S_REV_MKT	DAY_ROOMS	TOT_ARR_DAY	TOT_ARR_MKT	ARRIVAL_RMS_DAY	ARR_RMS_MKT	GUEST_DAY	GUEST_MKT	DOUBLE_OCC_DAY	DOUBLE_OCC_MKT	SINGLE_OCC_DAY	SINGLE_OCC_MKT	PER_DOUBLE_MKT	PER_DOUBLE_OCC_DAY	PER_OCC_DAY	PER_OCC_MKT	CS_SUM_OO_MKT	CS_AVG_OO_DAY	NO_DEFINITE_ROOMS	ARRIVAL_RMS	NO_OF_GUESTS	SINGLE_OCCUPANCY	MULTI_OCCUPANCY	TOTAL_REVENUE	OO_ROOMS	PRINT_NO_OF_ROOMS	GET_ARR	PER_OCC	MULTI_OCC_PER
43557430	06-AUG-22	06-08-22	ATP	ATP	ATP	108	0	78871.86	0		730.295	0	13	0	304	0	100	0	8	0	0	92.5925926	45.7627119	0	1504	12	0	0	0	0	0	0	12	0	0	0	0
43557430	06-AUG-22	06-08-22	BPR	BPR	BPR	108	0	78871.86	0		730.295	0	13	0	304	0	100	0	8	0	0	92.5925926	45.7627119	0	1504	12	0	0	0	0	0	0	12	0	0	0	0
43557430	06-AUG-22	06-08-22	CMP	CMP	CMP	108	69	78871.86	0		730.295	0	13	8	304	169	100	62	8	7	89.8550725	92.5925926	45.7627119	.077298799	1504	12	1	0	2	0	1	0	12	1	0	.423728814	100
43557430	06-AUG-22	06-08-22	CNT	CNT	CNT	108	1144	78871.86	0		730.295	0	13	124	304	3947	100	1066	8	78	93.1818182	92.5925926	45.7627119	1.28159168	1504	12	29	1	93	2	27	0	12	29	0	12.2881356	93.1034483
43557430	06-AUG-22	06-08-22	COM	COM	COM	108	748	78871.86	885136.64		730.295	1183.33775	13	128	304	2210	100	706	8	42	94.3850267	92.5925926	45.7627119	.837963793	1504	12	59	11	164	3	56	65057.05	12	59	1102.661864406779661016949152542372881	25	94.9152542
43557430	06-AUG-22	06-08-22	DIS	DIS	DIS	108	0	78871.86	0		730.295	0	13	0	304	0	100	0	8	0	0	92.5925926	45.7627119	0	1504	12	0	0	0	0	0	0	12	0	0	0	0
43557430	06-AUG-22	06-08-22	GAS	GAS	GAS	108	0	78871.86	0		730.295	0	13	0	304	0	100	0	8	0	0	92.5925926	45.7627119	0	1504	12	0	0	0	0	0	0	12	0	0	0	0
43557430	06-AUG-22	06-08-22	GCM	GCM	GCM	108	0	78871.86	0		730.295	0	13	0	304	0	100	0	8	0	0	92.5925926	45.7627119	0	1504	12	0	0	0	0	0	0	12	0	0	0	0
43557430	06-AUG-22	06-08-22	GCP	GCP	GCP	108	0	78871.86	0		730.295	0	13	0	304	0	100	0	8	0	0	92.5925926	45.7627119	0	1504	12	0	0	0	0	0	0	12	0	0	0	0
43557430	06-AUG-22	06-08-22	GDP	GDP	GDP	108	0	78871.86	0		730.295	0	13	0	304	0	100	0	8	0	0	92.5925926	45.7627119	0	1504	12	0	0	0	0	0	0	12	0	0	0	0
43557430	06-AUG-22	06-08-22	GEP	GEP	GEP	108	0	78871.86	0		730.295	0	13	0	304	0	100	0	8	0	0	92.5925926	45.7627119	0	1504	12	0	0	0	0	0	0	12	0	0	0	0
43557430	06-AUG-22	06-08-22	GGV	GGV	GGV	108	0	78871.86	0		730.295	0	13	0	304	0	100	0	8	0	0	92.5925926	45.7627119	0	1504	12	0	0	0	0	0	0	12	0	0	0	0
43557430	06-AUG-22	06-08-22	GMP	GMP	GMP	108	0	78871.86	0		730.295	0	13	0	304	0	100	0	8	0	0	92.5925926	45.7627119	0	1504	12	0	0	0	0	0	0	12	0	0	0	0
43557430	06-AUG-22	06-08-22	GOV	GOV	GOV	108	0	78871.86	0		730.295	0	13	0	304	0	100	0	8	0	0	92.5925926	45.7627119	0	1504	12	0	0	0	0	0	0	12	0	0	0	0
43557430	06-AUG-22	06-08-22	GSF	GSF	GSF	108	0	78871.86	0		730.295	0	13	0	304	0	100	0	8	0	0	92.5925926	45.7627119	0	1504	12	0	0	0	0	0	0	12	0	0	0	0
43557430	06-AUG-22	06-08-22	GTR	GTR	GTR	108	0	78871.86	0		730.295	0	13	0	304	0	100	0	8	0	0	92.5925926	45.7627119	0	1504	12	0	0	0	0	0	0	12	0	0	0	0
43557430	06-AUG-22	06-08-22	GTT	GTT	GTT	108	0	78871.86	0		730.295	0	13	0	304	0	100	0	8	0	0	92.5925926	45.7627119	0	1504	12	0	0	0	0	0	0	12	0	0	0	0
43557430	06-AUG-22	06-08-22	HSU	HSU	HSU	108	561	78871.86	0		730.295	0	13	10	304	772	100	206	8	355	36.7201426	92.5925926	45.7627119	.628472845	1504	12	4	0	5	3	1	0	12	4	0	1.69491525	25
43557430	06-AUG-22	06-08-22	INT	INT	INT	108	0	78871.86	0		730.295	0	13	0	304	0	100	0	8	0	0	92.5925926	45.7627119	0	1504	12	0	0	0	0	0	0	12	0	0	0	0
43557430	06-AUG-22	06-08-22	IOP	IOP	IOP	108	0	78871.86	0		730.295	0	13	0	304	0	100	0	8	0	0	92.5925926	45.7627119	0	1504	12	0	0	0	0	0	0	12	0	0	0	0
