REPORT_ID	RESERVATION_DATE	CHAR_RESERVATION_DATE	MARKET_CODE	CF_MARKET_CODE_SEQ	MARKET_CODE_DESC	S_DEF_ROOMS_DAY	S_DEF_ROOMS_MKT	S_REV_DAY	S_REV_MKT	DAY_ROOMS	TOT_ARR_DAY	TOT_ARR_MKT	ARRIVAL_RMS_DAY	ARR_RMS_MKT	GUEST_DAY	GUEST_MKT	DOUBLE_OCC_DAY	DOUBLE_OCC_MKT	SINGLE_OCC_DAY	SINGLE_OCC_MKT	PER_DOUBLE_MKT	PER_DOUBLE_OCC_DAY	PER_OCC_DAY	PER_OCC_MKT	CS_SUM_OO_MKT	CS_AVG_OO_DAY	NO_DEFINITE_ROOMS	ARRIVAL_RMS	NO_OF_GUESTS	SINGLE_OCCUPANCY	MULTI_OCCUPANCY	TOTAL_REVENUE	OO_ROOMS	PRINT_NO_OF_ROOMS	GET_ARR	PER_OCC	MULTI_OCC_PER
43619430	09-AUG-22	09-08-22	ATP	ATP	ATP	91	0	36748.77	0		403.832637	0	19	0	255	0	76	0	15	0	0	83.5164835	38.3966245	0	1468	11	0	0	0	0	0	0	11	0	0	0	0
43619430	09-AUG-22	09-08-22	BPR	BPR	BPR	91	0	36748.77	0		403.832637	0	19	0	255	0	76	0	15	0	0	83.5164835	38.3966245	0	1468	11	0	0	0	0	0	0	11	0	0	0	0
43619430	09-AUG-22	09-08-22	CMP	CMP	CMP	91	114	36748.77	0		403.832637	0	19	18	255	250	76	98	15	16	85.9649123	83.5164835	38.3966245	.127659574	1468	11	7	6	10	4	3	0	11	7	0	2.95358650	42.8571429
43619430	09-AUG-22	09-08-22	CNT	CNT	CNT	91	1131	36748.77	0		403.832637	0	19	119	255	3894	76	1059	15	72	93.6339523	83.5164835	38.3966245	1.26651736	1468	11	42	3	139	2	40	0	11	42	0	17.7215190	95.2380952
43619430	09-AUG-22	09-08-22	COM	COM	COM	91	708	36748.77	835431.48		403.832637	1179.98797	19	124	255	2078	76	666	15	42	94.0677966	83.5164835	38.3966245	.792833147	1468	11	24	2	70	1	23	27196.28	11	24	1133.178333333333333333333333333333333	10.1265823	95.8333333
43619430	09-AUG-22	09-08-22	DIS	DIS	DIS	91	0	36748.77	0		403.832637	0	19	0	255	0	76	0	15	0	0	83.5164835	38.3966245	0	1468	11	0	0	0	0	0	0	11	0	0	0	0
43619430	09-AUG-22	09-08-22	GAS	GAS	GAS	91	0	36748.77	0		403.832637	0	19	0	255	0	76	0	15	0	0	83.5164835	38.3966245	0	1468	11	0	0	0	0	0	0	11	0	0	0	0
43619430	09-AUG-22	09-08-22	GCM	GCM	GCM	91	0	36748.77	0		403.832637	0	19	0	255	0	76	0	15	0	0	83.5164835	38.3966245	0	1468	11	0	0	0	0	0	0	11	0	0	0	0
43619430	09-AUG-22	09-08-22	GCP	GCP	GCP	91	0	36748.77	0		403.832637	0	19	0	255	0	76	0	15	0	0	83.5164835	38.3966245	0	1468	11	0	0	0	0	0	0	11	0	0	0	0
43619430	09-AUG-22	09-08-22	GDP	GDP	GDP	91	0	36748.77	0		403.832637	0	19	0	255	0	76	0	15	0	0	83.5164835	38.3966245	0	1468	11	0	0	0	0	0	0	11	0	0	0	0
43619430	09-AUG-22	09-08-22	GEP	GEP	GEP	91	0	36748.77	0		403.832637	0	19	0	255	0	76	0	15	0	0	83.5164835	38.3966245	0	1468	11	0	0	0	0	0	0	11	0	0	0	0
43619430	09-AUG-22	09-08-22	GGV	GGV	GGV	91	0	36748.77	0		403.832637	0	19	0	255	0	76	0	15	0	0	83.5164835	38.3966245	0	1468	11	0	0	0	0	0	0	11	0	0	0	0
43619430	09-AUG-22	09-08-22	GMP	GMP	GMP	91	0	36748.77	0		403.832637	0	19	0	255	0	76	0	15	0	0	83.5164835	38.3966245	0	1468	11	0	0	0	0	0	0	11	0	0	0	0
43619430	09-AUG-22	09-08-22	GOV	GOV	GOV	91	0	36748.77	0		403.832637	0	19	0	255	0	76	0	15	0	0	83.5164835	38.3966245	0	1468	11	0	0	0	0	0	0	11	0	0	0	0
43619430	09-AUG-22	09-08-22	GSF	GSF	GSF	91	0	36748.77	0		403.832637	0	19	0	255	0	76	0	15	0	0	83.5164835	38.3966245	0	1468	11	0	0	0	0	0	0	11	0	0	0	0
43619430	09-AUG-22	09-08-22	GTR	GTR	GTR	91	0	36748.77	0		403.832637	0	19	0	255	0	76	0	15	0	0	83.5164835	38.3966245	0	1468	11	0	0	0	0	0	0	11	0	0	0	0
43619430	09-AUG-22	09-08-22	GTT	GTT	GTT	91	0	36748.77	0		403.832637	0	19	0	255	0	76	0	15	0	0	83.5164835	38.3966245	0	1468	11	0	0	0	0	0	0	11	0	0	0	0
43619430	09-AUG-22	09-08-22	HSU	HSU	HSU	91	573	36748.77	0		403.832637	0	19	11	255	779	76	201	15	372	35.0785340	83.5164835	38.3966245	.641657335	1468	11	8	3	10	6	2	0	11	8	0	3.37552743	25
43619430	09-AUG-22	09-08-22	INT	INT	INT	91	0	36748.77	0		403.832637	0	19	0	255	0	76	0	15	0	0	83.5164835	38.3966245	0	1468	11	0	0	0	0	0	0	11	0	0	0	0
43619430	09-AUG-22	09-08-22	IOP	IOP	IOP	91	0	36748.77	0		403.832637	0	19	0	255	0	76	0	15	0	0	83.5164835	38.3966245	0	1468	11	0	0	0	0	0	0	11	0	0	0	0
43619430	09-AUG-22	09-08-22	LOC	LOC	LOC	91	0	36748.77	0		403.832637	0	19	0	255	0	76	0	15	0	0	83.5164835	38.3966245	0	1468	11	0	0	0	0	0	0	11	0	0	0	0
43619430	09-AUG-22	09-08-22	MEG	MEG	MEG	91	0	36748.77	0		403.832637	0	19	0	255	0	76	0	15	0	0	83.5164835	38.3966245	0	1468	11	0	0	0	0	0	0	11	0	0	0	0
43619430	09-AUG-22	09-08-22	NAT	NAT	NAT	91	0	36748.77	0		403.832637	0	19	0	255	0	76	0	15	0	0	83.5164835	38.3966245	0	1468	11	0	0	0	0	0	0	11	0	0	0	0
43619430	09-AUG-22	09-08-22	PKG	PKG	PKG	91	230	36748.77	150391.24		403.832637	653.874957	19	60	255	737	76	227	15	3	98.6956522	83.5164835	38.3966245	.257558791	1468	11	1	0	2	0	1	729.42	11	1	729.42	.421940928	100
43619430	09-AUG-22	09-08-22	SLB	SLB	SLB	91	0	36748.77	0		403.832637	0	19	0	255	0	76	0	15	0	0	83.5164835	38.3966245	0	1468	11	0	0	0	0	0	0	11	0	0	0	0
43619430	09-AUG-22	09-08-22	WEDD	WEDD	WEDD	91	0	36748.77	0		403.832637	0	19	0	255	0	76	0	15	0	0	83.5164835	38.3966245	0	1468	11	0	0	0	0	0	0	11	0	0	0	0
43619430	09-AUG-22	09-08-22	WHC	WHC	WHC	91	0	36748.77	0		403.832637	0	19	0	255	0	76	0	15	0	0	83.5164835	38.3966245	0	1468	11	0	0	0	0	0	0	11	0	0	0	0
43619430	09-AUG-22	09-08-22	WHD	WHD	WHD	91	358	36748.77	348018.82		403.832637	972.119609	19	72	255	1025	76	348	15	10	97.2067039	83.5164835	38.3966245	.400895857	1468	11	9	5	24	2	7	8823.07	11	9	980.3411111111111111111111111111111111	3.79746835	77.7777778
43619430	09-AUG-22	09-08-22	WHI	WHI	WHI	91	44	36748.77	33533.28		403.832637	762.12	19	4	255	88	76	33	15	11	75	83.5164835	38.3966245	.049272116	1468	11	0	0	0	0	0	0	11	0	0	0	0
43619430	09-AUG-22	09-08-22	WHPI	WHPI	WHPI	91	0	36748.77	0		403.832637	0	19	0	255	0	76	0	15	0	0	83.5164835	38.3966245	0	1468	11	0	0	0	0	0	0	11	0	0	0	0
43619430	09-AUG-22	09-08-22	WHPN	WHPN	WHPN	91	0	36748.77	0		403.832637	0	19	0	255	0	76	0	15	0	0	83.5164835	38.3966245	0	1468	11	0	0	0	0	0	0	11	0	0	0	0
43619430	10-AUG-22	10-08-22	ATP	ATP	ATP	86	0	35286.12	0		410.303721	0	8	0	246	0	74	0	12	0	0	86.0465116	36.2869198	0	1468	11	0	0	0	0	0	0	11	0	0	0	0
43619430	10-AUG-22	10-08-22	BPR	BPR	BPR	86	0	35286.12	0		410.303721	0	8	0	246	0	74	0	12	0	0	86.0465116	36.2869198	0	1468	11	0	0	0	0	0	0	11	0	0	0	0
43619430	10-AUG-22	10-08-22	CMP	CMP	CMP	86	114	35286.12	0		410.303721	0	8	18	246	250	74	98	12	16	85.9649123	86.0465116	36.2869198	.127659574	1468	11	7	1	11	3	4	0	11	7	0	2.95358650	57.1428571
43619430	10-AUG-22	10-08-22	CNT	CNT	CNT	86	1131	35286.12	0		410.303721	0	8	119	246	3894	74	1059	12	72	93.6339523	86.0465116	36.2869198	1.26651736	1468	11	41	3	134	2	39	0	11	41	0	17.2995781	95.1219512
43619430	10-AUG-22	10-08-22	COM	COM	COM	86	708	35286.12	835431.48		410.303721	1179.98797	8	124	246	2078	74	666	12	42	94.0677966	86.0465116	36.2869198	.792833147	1468	11	21	2	65	1	20	25759.62	11	21	1226.648571428571428571428571428571429	8.86075949	95.2380952
